person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Round,0.339,0.346,Open
1,Round,0.341,0.351,Open
1,Round,0.338,0.347,Open
1,Round,0.333,0.337,Open
1,Round,0.330,0.338,Open
1,Round,0.332,0.340,Open
1,Round,0.326,0.334,Open
1,Round,0.183,0.174,Close
1,Round,0.171,0.162,Close
1,Round,0.158,0.150,Close
1,Round,0.161,0.156,Close
1,Round,0.160,0.153,Close
1,Round,0.157,0.151,Close
1,Round,0.163,0.151,Close
1,Round,0.162,0.153,Close
1,Round,0.166,0.167,Close
1,Round,0.162,0.160,Close
1,Round,0.220,0.217,Open
1,Round,0.222,0.218,Open
1,Round,0.317,0.326,Open
1,Round,0.321,0.330,Open
1,Round,0.338,0.346,Open
1,Round,0.337,0.343,Open
1,Round,0.353,0.359,Open
1,Round,0.354,0.363,Open
1,Round,0.326,0.335,Open
1,Round,0.326,0.333,Open
1,Round,0.332,0.340,Open
1,Round,0.336,0.342,Open
1,Round,0.344,0.354,Open
1,Round,0.346,0.355,Open
1,Round,0.351,0.356,Open
1,Round,0.352,0.356,Open
1,Round,0.339,0.351,Open
1,Round,0.342,0.351,Open
1,Round,0.350,0.359,Open
1,Round,0.343,0.350,Open
1,Round,0.359,0.370,Open
1,Round,0.362,0.373,Open
1,Round,0.332,0.340,Open
1,Round,0.345,0.353,Open
1,Round,0.343,0.354,Open
1,Round,0.341,0.350,Open
1,Round,0.332,0.334,Open
1,Round,0.332,0.337,Open
1,Round,0.252,0.250,Open
1,Round,0.266,0.268,Open
1,Round,0.179,0.173,Close
1,Round,0.162,0.148,Close
1,Round,0.173,0.164,Close
1,Round,0.169,0.163,Close
1,Round,0.172,0.164,Close
1,Round,0.174,0.166,Close
1,Round,0.210,0.207,Close
1,Round,0.210,0.212,Close
1,Round,0.293,0.305,Open
1,Round,0.288,0.294,Open
1,Round,0.310,0.316,Open
1,Round,0.308,0.313,Open
1,Round,0.322,0.336,Open
1,Round,0.326,0.336,Open
1,Round,0.372,0.377,Open
1,Round,0.369,0.376,Open
1,Round,0.345,0.352,Open
1,Round,0.335,0.343,Open
1,Round,0.349,0.354,Open
1,Round,0.346,0.349,Open
1,Round,0.332,0.336,Open
1,Round,0.332,0.332,Open
1,Round,0.333,0.339,Open
1,Round,0.334,0.340,Open
1,Round,0.331,0.339,Open
1,Round,0.335,0.338,Open
1,Round,0.330,0.337,Open
1,Round,0.332,0.336,Open
1,Round,0.288,0.299,Open
1,Round,0.295,0.312,Open
1,Round,0.217,0.218,Open
1,Round,0.221,0.220,Open
1,Round,0.178,0.168,Close
1,Round,0.171,0.160,Close
1,Round,0.169,0.159,Close
1,Round,0.169,0.159,Close
1,Round,0.161,0.153,Close
1,Round,0.151,0.143,Close
1,Round,0.177,0.171,Close
1,Round,0.176,0.168,Close
1,Round,0.264,0.264,Open
1,Round,0.261,0.263,Open
1,Round,0.322,0.330,Open
1,Round,0.323,0.327,Open
1,Round,0.317,0.325,Open
1,Round,0.324,0.335,Open
1,Round,0.342,0.355,Open
1,Round,0.345,0.359,Open
1,Round,0.330,0.344,Open
1,Round,0.332,0.345,Open
1,Round,0.331,0.338,Open
1,Round,0.329,0.333,Open
1,Round,0.339,0.347,Open
1,Round,0.337,0.349,Open
1,Round,0.345,0.351,Open
1,Round,0.338,0.350,Open
1,Round,0.343,0.356,Open
1,Round,0.347,0.358,Open
1,Round,0.335,0.344,Open
1,Round,0.334,0.342,Open
1,Round,0.333,0.345,Open
1,Round,0.335,0.349,Open
1,Round,0.292,0.292,Open
1,Round,0.301,0.306,Open
1,Round,0.184,0.179,Close
1,Round,0.176,0.165,Close
1,Round,0.198,0.186,Close
1,Round,0.194,0.187,Close
1,Round,0.249,0.251,Open
1,Round,0.243,0.243,Open
1,Round,0.313,0.319,Open
1,Round,0.303,0.309,Open
1,Round,0.304,0.313,Open
1,Round,0.310,0.319,Open
1,Round,0.351,0.367,Open
1,Round,0.351,0.360,Open
1,Round,0.330,0.334,Open
1,Round,0.338,0.344,Open
1,Round,0.330,0.335,Open
1,Round,0.326,0.332,Open
1,Round,0.336,0.347,Open
1,Round,0.342,0.351,Open
1,Round,0.329,0.331,Open
1,Round,0.340,0.345,Open
1,Round,0.346,0.355,Open
1,Round,0.347,0.355,Open
1,Round,0.348,0.357,Open
1,Round,0.342,0.352,Open
1,Round,0.343,0.357,Open
1,Round,0.346,0.361,Open
1,Round,0.341,0.359,Open
1,Round,0.341,0.355,Open
1,Round,0.339,0.350,Open
1,Round,0.335,0.350,Open
1,Round,0.343,0.360,Open
1,Round,0.352,0.366,Open
1,Round,0.353,0.371,Open
1,Round,0.360,0.376,Open
1,Round,0.340,0.347,Open
1,Round,0.331,0.340,Open
1,Round,0.353,0.365,Open
1,Round,0.351,0.361,Open
1,Round,0.348,0.352,Open
1,Round,0.349,0.354,Open
1,Round,0.314,0.324,Open
1,Round,0.324,0.333,Open
1,Round,0.257,0.262,Open
1,Round,0.274,0.278,Open
1,Round,0.176,0.169,Close
1,Round,0.172,0.165,Close
1,Round,0.156,0.148,Close
1,Round,0.161,0.151,Close
1,Round,0.176,0.173,Close
1,Round,0.177,0.173,Close
1,Round,0.255,0.260,Open
1,Round,0.253,0.257,Open
1,Round,0.225,0.227,Open
1,Round,0.224,0.227,Open
1,Round,0.177,0.170,Close
1,Round,0.178,0.173,Close
1,Round,0.200,0.192,Close
1,Round,0.199,0.196,Close
1,Round,0.207,0.205,Close
1,Round,0.205,0.203,Close
1,Round,0.199,0.192,Close
