person_id,eye_type,ear_value_left,ear_value_right
2,Round,0.331,0.338
2,Round,0.332,0.339
2,Round,0.322,0.333
2,Round,0.328,0.338
2,Round,0.327,0.337
2,Round,0.336,0.343
2,Round,0.335,0.343
2,Round,0.326,0.334
2,Round,0.331,0.339
2,Round,0.328,0.337
2,Round,0.336,0.342
2,Round,0.334,0.340
2,Round,0.324,0.333
2,Round,0.329,0.337
2,Round,0.322,0.331
2,Round,0.315,0.324
2,Round,0.316,0.324
2,Round,0.325,0.336
2,Round,0.337,0.350
2,Round,0.354,0.365
2,Round,0.350,0.360
2,Round,0.353,0.367
2,Round,0.344,0.354
2,Round,0.335,0.342
2,Round,0.330,0.342
2,Round,0.335,0.346
2,Round,0.336,0.346
2,Round,0.355,0.364
2,Round,0.349,0.357
2,Round,0.346,0.355
2,Round,0.342,0.351
2,Round,0.344,0.358
2,Round,0.360,0.371
2,Round,0.343,0.359
2,Round,0.345,0.354
2,Round,0.347,0.356
2,Round,0.338,0.345
2,Round,0.348,0.355
2,Round,0.346,0.353
2,Round,0.339,0.349
2,Round,0.349,0.359
2,Round,0.353,0.361
2,Round,0.345,0.352
2,Round,0.347,0.350
2,Round,0.346,0.349
2,Round,0.344,0.350
2,Round,0.354,0.366
2,Round,0.354,0.366
2,Round,0.356,0.368
2,Round,0.348,0.356
2,Round,0.340,0.345
2,Round,0.350,0.360
2,Round,0.333,0.345
2,Round,0.363,0.368
2,Round,0.351,0.358
2,Round,0.358,0.358
2,Round,0.339,0.343
2,Round,0.345,0.351
2,Round,0.336,0.348
2,Round,0.357,0.365
2,Round,0.344,0.355
2,Round,0.351,0.355
2,Round,0.358,0.367
2,Round,0.348,0.355
2,Round,0.352,0.363
2,Round,0.346,0.349
2,Round,0.355,0.365
2,Round,0.365,0.371
2,Round,0.365,0.373
2,Round,0.364,0.369
2,Round,0.336,0.340
2,Round,0.355,0.359
2,Round,0.356,0.361
2,Round,0.366,0.371
2,Round,0.364,0.372
2,Round,0.349,0.360
3,Round,0.398,0.379
3,Round,0.433,0.411
3,Round,0.414,0.388
3,Round,0.408,0.388
3,Round,0.411,0.391
3,Round,0.399,0.380
3,Round,0.405,0.384
3,Round,0.415,0.391
3,Round,0.409,0.385
